"state","general_lat","general_long","latitude","longitude","brightness","acq_date","acq_time","confidence","daynight","area"
"New South Wales",-33,146,-33.2339,146.1095,354,"2003-12-17",439,96,"D",801000
"New South Wales",-33,146,-32.7489,145.9622,352.7,"2017-01-16",7,95,"D",801000
"New South Wales",-33,146,-33.4626,146.4693,351.4,"2013-03-08",19,95,"D",801000
"New South Wales",-33,146,-33.2234,146.0843,365,"2008-03-13",50,100,"D",801000
"New South Wales",-33,146,-32.7771,146.4926,345.2,"2007-08-22",26,94,"D",801000
"New South Wales",-33,146,-33.2256,146.0802,352.9,"2008-03-06",44,95,"D",801000
"New South Wales",-33,147,-33.1571,147.3503,370.4,"2011-02-10",418,100,"D",801000
"New South Wales",-33,147,-33.0193,146.5001,370.3,"2017-02-03",411,100,"D",801000
"New South Wales",-33,147,-32.5241,146.8124,343.4,"2009-03-31",8,91,"D",801000
"New South Wales",-33,147,-33.1704,147.3469,344.7,"2015-03-06",348,91,"D",801000
"New South Wales",-33,147,-32.6611,146.862,466.1,"2011-03-23",412,94,"D",801000
"New South Wales",-33,147,-33.4341,147.132,370,"2006-03-18",403,100,"D",801000
"New South Wales",-33,147,-33.4813,146.6289,352.7,"2016-02-19",359,94,"D",801000
"New South Wales",-33,147,-33.1798,146.7027,354,"2016-02-29",19,96,"D",801000
"New South Wales",-33,147,-32.8352,147.3379,340.4,"2017-07-11",7,92,"D",801000
"New South Wales",-33,147,-32.8929,147.1617,361.5,"2016-04-15",31,100,"D",801000
"New South Wales",-33,147,-33.0493,146.705,351.3,"2004-03-17",7,95,"D",801000
"New South Wales",-33,147,-33.3236,146.9498,347.7,"2014-02-27",412,91,"D",801000
"New South Wales",-33,147,-32.7218,147.4376,351.1,"2018-06-26",21,96,"D",801000
"New South Wales",-33,147,-33.2668,146.617,386.6,"2001-02-01",43,100,"D",801000
"New South Wales",-33,147,-33.22,147.0099,353.6,"2016-02-22",430,96,"D",801000
"New South Wales",-33,147,-33.4508,147.3128,352.5,"2013-01-28",13,95,"D",801000
"New South Wales",-33,147,-33.161,147.0566,355.5,"2016-03-08",347,96,"D",801000
"New South Wales",-33,148,-32.5461,148.3798,344.6,"2011-03-26",25,93,"D",801000
"New South Wales",-33,148,-33.2496,148.1943,352.4,"2017-04-22",7,97,"D",801000
"New South Wales",-33,148,-33.1826,148.4252,340.1,"2003-04-05",26,91,"D",801000
"New South Wales",-33,148,-33.283,147.8993,339.9,"2011-04-09",37,91,"D",801000
"New South Wales",-33,148,-33.064,148.4595,368.6,"2007-02-11",25,100,"D",801000
"New South Wales",-33,148,-33.0648,148.2903,351.6,"2012-04-04",31,96,"D",801000
"New South Wales",-33,148,-33.1088,147.5162,375.5,"2013-03-19",1,100,"D",801000
"New South Wales",-33,149,-32.5093,149.253,316.2,"2017-01-14",1537,93,"N",801000
"New South Wales",-33,149,-32.5106,149.2155,351.1,"2017-01-13",353,93,"D",801000
"New South Wales",-33,149,-33.3592,149.0254,341.3,"2003-04-30",19,92,"D",801000
"New South Wales",-33,149,-33.3754,149.0119,368.5,"2003-04-09",1,100,"D",801000
"New South Wales",-33,149,-33.3563,149.0174,414,"2003-04-15",337,100,"D",801000
"New South Wales",-33,150,-33.4134,149.7863,361.5,"2008-05-27",32,100,"D",801000
"New South Wales",-33,150,-33.3184,149.8743,370.1,"2004-06-17",31,100,"D",801000
"New South Wales",-33,150,-33.3207,149.8537,354.6,"2005-03-29",0,98,"D",801000
"New South Wales",-33,150,-33.075,150.392,382.4,"2014-01-03",406,100,"D",801000
"New South Wales",-33,150,-33.3742,149.8665,353.3,"2005-06-09",49,97,"D",801000
"New South Wales",-33,150,-33.2906,150.3609,389.9,"2019-12-01",0,100,"D",801000
"New South Wales",-33,150,-33.3242,149.8595,425.8,"2003-04-16",7,100,"D",801000
"New South Wales",-33,150,-32.8172,149.6826,353,"2006-12-04",6,96,"D",801000
"New South Wales",-33,150,-33.3429,149.8693,358.3,"2002-03-01",27,99,"D",801000
"New South Wales",-33,150,-33.3558,149.9036,350.5,"2004-03-24",13,96,"D",801000
"New South Wales",-33,150,-32.5223,150.4844,355.4,"2006-05-25",339,98,"D",801000
"New South Wales",-33,151,-33.3818,151.2664,365.6,"2004-04-24",344,100,"D",801000
"New South Wales",-33,151,-33.1963,150.7056,351.5,"2013-10-29",0,96,"D",801000
"New South Wales",-33,151,-33.3406,150.5279,362.4,"2001-12-31",4,100,"D",801000
"New South Wales",-33,151,-33.2387,150.868,355,"2015-12-20",13,97,"D",801000
"New South Wales",-33,151,-33.3766,151.1912,345.9,"2007-01-22",50,91,"D",801000
"New South Wales",-33,151,-33.4786,150.9246,359.6,"2019-08-25",13,99,"D",801000
"New South Wales",-33,151,-32.7457,150.5621,351.4,"2002-01-05",22,95,"D",801000
"New South Wales",-30,148,-29.5137,147.8008,351.7,"2013-04-02",12,96,"D",801000
"New South Wales",-30,148,-29.895,148.162,357.1,"2017-04-06",6,98,"D",801000
"New South Wales",-30,148,-30.0286,148.0697,345,"2002-05-02",38,93,"D",801000
"New South Wales",-30,148,-30.4936,148.1047,347.8,"2002-08-28",2,95,"D",801000
"New South Wales",-30,148,-30.1059,147.6221,350.3,"2009-01-16",108,93,"D",801000
"New South Wales",-30,148,-29.9908,147.7961,340.1,"2002-04-29",8,91,"D",801000
"New South Wales",-30,148,-30.4404,147.5722,357.4,"2010-12-20",443,93,"D",801000
"New South Wales",-30,148,-30.1862,147.956,370.5,"2011-02-22",24,100,"D",801000
"New South Wales",-30,148,-30.0709,148.0264,361.6,"2017-08-01",25,100,"D",801000
"New South Wales",-30,149,-29.51,148.8992,358.9,"2005-03-28",332,99,"D",801000
"New South Wales",-30,149,-30.326,148.8857,380.6,"2005-01-08",415,100,"D",801000
"New South Wales",-30,149,-30.3107,148.8938,356.5,"2014-01-31",12,97,"D",801000
"New South Wales",-30,149,-30.4804,148.6462,351.2,"2010-04-22",37,96,"D",801000
"New South Wales",-30,149,-30.4756,148.6556,355,"2011-03-25",401,97,"D",801000
"New South Wales",-30,149,-29.5933,148.578,345.6,"2013-07-22",348,94,"D",801000
"New South Wales",-30,149,-29.6655,148.569,348.6,"2010-04-01",18,95,"D",801000
"New South Wales",-30,149,-29.6627,148.6575,343.1,"2004-04-12",43,91,"D",801000
"New South Wales",-30,149,-29.8486,148.9717,368.3,"2018-02-19",342,100,"D",801000
"New South Wales",-30,149,-30.0453,149.054,345.1,"2005-03-25",24,92,"D",801000
"New South Wales",-30,149,-29.7652,149.2,347.8,"2002-01-16",2,91,"D",801000
"New South Wales",-30,149,-29.9199,149.1873,354.1,"2017-02-05",400,95,"D",801000
"New South Wales",-30,150,-29.6797,150.0305,367.5,"2016-04-28",0,100,"D",801000
"New South Wales",-30,150,-29.5416,149.8897,348.7,"2004-03-11",321,93,"D",801000
"New South Wales",-30,150,-30.2449,149.8652,351.7,"2008-09-29",0,96,"D",801000
"New South Wales",-30,150,-29.7779,149.9386,361.5,"2005-04-28",12,100,"D",801000
"New South Wales",-30,150,-30.2454,149.8639,348.1,"2001-07-22",20,95,"D",801000
"New South Wales",-30,150,-29.6052,149.5152,347.2,"2014-12-03",0,91,"D",801000
"New South Wales",-30,150,-29.8661,149.8632,353,"2016-04-01",18,96,"D",801000
"New South Wales",-30,150,-29.8713,149.9021,401.8,"2011-02-12",407,100,"D",801000
"New South Wales",-30,150,-30.2199,149.865,342.3,"2010-04-10",12,92,"D",801000
"New South Wales",-30,150,-30.2869,150.2858,351.2,"2016-01-21",13,95,"D",801000
"New South Wales",-30,151,-29.5878,150.6417,356.1,"2018-02-08",400,97,"D",801000
"New South Wales",-30,151,-29.5377,150.503,347.9,"2008-02-09",6,94,"D",801000
"New South Wales",-30,151,-29.5659,150.9935,343.2,"2011-03-12",12,91,"D",801000
"New South Wales",-30,151,-30.0102,151.3376,437.4,"2019-11-15",0,100,"D",801000
"New South Wales",-30,151,-30.0159,151.4555,364.5,"2004-07-14",12,100,"D",801000
"New South Wales",-30,151,-30.077,151.4761,339.3,"2019-05-30",6,91,"D",801000
"New South Wales",-30,151,-30.4671,151.0136,340,"2004-06-05",6,92,"D",801000
"New South Wales",-30,151,-29.9393,151.0378,360,"2009-11-19",0,99,"D",801000
"New South Wales",-30,151,-29.9511,151.2947,348.6,"2007-01-28",12,94,"D",801000
"New South Wales",-30,151,-30.1747,151.4477,347,"2017-01-09",0,93,"D",801000
"New South Wales",-30,152,-29.8703,151.8429,355.3,"2001-01-15",0,97,"D",801000
"New South Wales",-30,152,-29.9589,151.8025,339.1,"2016-05-05",6,91,"D",801000
"New South Wales",-30,152,-29.8065,152.0562,346.5,"2019-09-12",0,94,"D",801000
"New South Wales",-30,152,-30.0906,152.1843,365.9,"2014-11-17",0,100,"D",801000
"New South Wales",-34,142,-34.1677,142.4202,387.5,"2008-03-04",56,100,"D",801000
"New South Wales",-34,142,-34.0587,142.3695,345.2,"2012-03-26",38,93,"D",801000
"New South Wales",-34,142,-34.0776,142.4742,354.2,"2006-02-15",445,96,"D",801000
"New South Wales",-34,142,-34.1465,142.3551,354.3,"2008-03-11",102,96,"D",801000
"New South Wales",-34,142,-34.284,142.2958,351.6,"2004-02-23",415,94,"D",801000
"New South Wales",-34,142,-34.0392,142.4802,346.9,"2013-03-13",38,92,"D",801000
"New South Wales",-34,142,-33.7551,142.2994,359.7,"2018-02-04",8,99,"D",801000
"New South Wales",-34,143,-33.8684,142.7026,365.9,"2001-02-17",44,100,"D",801000
"New South Wales",-34,143,-34.3377,142.8993,356,"2004-11-24",30,97,"D",801000
"New South Wales",-34,143,-33.9079,143.226,351.1,"2014-04-01",38,95,"D",801000
"New South Wales",-34,143,-34.0812,142.5005,358.9,"2009-02-11",8,99,"D",801000
"New South Wales",-34,143,-33.9137,143.2041,358.7,"2005-03-23",37,99,"D",801000
"New South Wales",-34,143,-33.9113,143.2144,359.1,"2001-04-06",42,99,"D",801000
"New South Wales",-34,143,-34.086,142.5319,356.2,"2012-02-23",38,97,"D",801000
"New South Wales",-34,143,-34.2583,143.0897,347.5,"2017-02-16",341,91,"D",801000
"New South Wales",-34,143,-34.0831,143.1716,347.4,"2006-02-07",120,93,"D",801000
"New South Wales",-34,143,-34.2962,142.8642,356.4,"2003-04-26",44,98,"D",801000
"New South Wales",-34,143,-33.8855,143.1991,352.3,"2003-04-10",45,96,"D",801000
"New South Wales",-34,143,-33.9234,142.9649,350,"2004-03-02",51,94,"D",801000
"New South Wales",-33,146,-33.4521,145.7118,361.6,"2008-01-15",13,100,"D",801000
"New South Wales",-34,143,-33.5674,142.5526,363.5,"2015-03-03",38,100,"D",801000
"New South Wales",-34,143,-33.9551,142.6754,359,"2004-01-25",33,99,"D",801000
"New South Wales",-34,143,-33.885,143.1842,346.4,"2004-04-21",38,93,"D",801000
"New South Wales",-34,143,-33.8661,143.2025,340.5,"2004-04-30",32,92,"D",801000
"New South Wales",-34,143,-33.7134,142.8251,364.3,"2006-02-23",356,100,"D",801000
"New South Wales",-34,143,-33.9548,142.6839,351.8,"2003-08-09",37,97,"D",801000
"New South Wales",-34,144,-34.214,143.926,349.1,"2007-06-25",1330,100,"N",801000
"New South Wales",-34,144,-34.2808,143.6982,348.8,"2012-02-25",26,93,"D",801000
"New South Wales",-34,144,-34.3648,143.8399,346.1,"2006-03-21",19,93,"D",801000
"New South Wales",-34,145,-33.6087,145.4652,316.8,"2001-03-04",1341,94,"N",801000
"New South Wales",-34,145,-34.4668,145.2493,351.7,"2009-04-07",15,96,"D",801000
"New South Wales",-34,145,-34.4983,145.4151,353.8,"2010-05-15",502,97,"D",801000
"New South Wales",-34,145,-33.5906,145.449,350.9,"2004-03-03",409,93,"D",801000
"New South Wales",-34,146,-33.7998,145.5495,371.1,"2006-02-21",408,100,"D",801000
"New South Wales",-34,146,-33.583,145.7347,358.3,"2001-02-23",7,99,"D",801000
"New South Wales",-34,147,-34.0998,146.6645,344,"2006-05-26",7,93,"D",801000
"New South Wales",-34,147,-34.2011,147.4546,398.3,"2004-05-11",13,100,"D",801000
"New South Wales",-34,147,-34.179,147.222,350.6,"2016-04-13",44,95,"D",801000
"New South Wales",-34,147,-33.9146,147.4662,349.1,"2012-04-18",44,96,"D",801000
"New South Wales",-34,147,-34.2227,147.4667,352.3,"2009-02-03",57,95,"D",801000
"New South Wales",-34,148,-34.0533,147.867,368.1,"2016-02-26",405,100,"D",801000
"New South Wales",-34,148,-34.2508,147.7055,349.4,"2004-04-16",19,94,"D",801000
"New South Wales",-34,148,-34.3857,148.2022,348.7,"2004-03-27",319,94,"D",801000
"New South Wales",-34,148,-34.2882,147.5983,340.6,"2006-04-24",7,91,"D",801000
"New South Wales",-34,149,-34.0934,149.0119,388.5,"2013-03-16",347,100,"D",801000
"New South Wales",-34,150,-33.7432,149.5278,356.7,"2018-05-25",21,98,"D",801000
"New South Wales",-34,150,-34.3643,150.1739,341.6,"2012-10-05",358,91,"D",801000
"New South Wales",-34,150,-33.8824,149.8944,357.1,"2015-06-04",8,98,"D",801000
"New South Wales",-34,150,-33.9056,149.8527,371.1,"2003-03-27",32,94,"D",801000
"New South Wales",-34,150,-33.7496,150.0216,370.9,"2010-05-14",1,100,"D",801000
"New South Wales",-34,150,-33.9936,149.8808,390.1,"2008-05-15",7,100,"D",801000
"New South Wales",-34,150,-33.9007,149.823,361,"2001-03-28",48,100,"D",801000
"New South Wales",-34,150,-33.9568,149.873,349.9,"2008-05-20",26,96,"D",801000
"New South Wales",-34,150,-33.9395,149.8836,348.5,"2007-05-07",44,95,"D",801000
"New South Wales",-34,150,-34.0377,149.8013,354.3,"2004-03-18",50,97,"D",801000
"New South Wales",-34,150,-34.3007,149.8554,346.4,"2006-06-27",7,94,"D",801000
"New South Wales",-34,150,-34.0532,149.7139,363,"2010-03-26",336,94,"D",801000
"New South Wales",-34,150,-33.7897,149.9106,358.6,"2010-12-15",7,99,"D",801000
"New South Wales",-34,150,-33.7375,149.5161,343.9,"2009-05-18",8,93,"D",801000
"New South Wales",-34,150,-34.4758,149.9167,372.3,"2018-03-03",405,100,"D",801000
"New South Wales",-34,150,-33.9404,149.9038,408.7,"2006-03-24",326,100,"D",801000
"New South Wales",-34,150,-33.7749,149.6266,365.7,"2010-06-15",1,100,"D",801000
"New South Wales",-34,150,-33.7667,149.7622,348.6,"2006-08-03",25,95,"D",801000
"New South Wales",-34,150,-33.9194,149.8152,351.3,"2008-05-06",13,96,"D",801000
"New South Wales",-34,150,-33.9079,149.8149,360,"2001-03-16",24,99,"D",801000
"New South Wales",-34,150,-33.7448,149.7034,344,"2018-05-30",39,93,"D",801000
"New South Wales",-34,150,-33.7793,149.7527,355.3,"2006-07-04",13,98,"D",801000
"New South Wales",-34,150,-33.9352,149.8777,352.1,"2006-03-31",56,96,"D",801000
"New South Wales",-34,150,-34.0005,149.7131,377.9,"2014-04-03",26,94,"D",801000
"New South Wales",-34,150,-33.8928,149.8292,393.4,"2002-03-05",2,100,"D",801000
"New South Wales",-34,150,-33.932,149.813,423.5,"2006-04-03",402,100,"D",801000
"New South Wales",-34,150,-33.9508,149.8275,345.6,"2008-05-09",44,94,"D",801000
"New South Wales",-34,150,-33.9387,149.8261,368.5,"2006-05-03",0,100,"D",801000
"New South Wales",-34,150,-33.9137,149.714,343.5,"2005-04-30",1,93,"D",801000
"New South Wales",-34,151,-33.8406,150.6155,337.5,"2005-05-28",25,91,"D",801000
"New South Wales",-34,151,-34.4598,150.8838,323.5,"2004-02-15",1254,100,"N",801000
"New South Wales",-34,151,-34.4617,150.8868,319.2,"2010-12-18",1240,98,"N",801000
"New South Wales",-34,151,-33.5359,150.6242,321.7,"2002-06-08",1301,100,"N",801000
"New South Wales",-34,151,-34.46,150.8842,315.8,"2008-03-27",1305,92,"N",801000
"New South Wales",-34,151,-34.4535,150.8666,327.4,"2008-02-19",1247,100,"N",801000
"New South Wales",-34,151,-33.6553,150.6811,358.8,"2003-12-25",350,99,"D",801000
"New South Wales",-34,151,-34.4646,150.8847,319,"2008-02-23",1222,98,"N",801000
"New South Wales",-31,148,-30.6268,147.5237,328.3,"2015-03-01",1254,100,"N",801000
"New South Wales",-31,148,-30.6148,147.8312,346.7,"2016-04-19",6,95,"D",801000
"New South Wales",-31,149,-31.4607,148.6863,356.9,"2019-03-20",1,98,"D",801000
"New South Wales",-31,149,-30.6386,149.3916,408.8,"2007-01-15",43,100,"D",801000
"New South Wales",-31,149,-30.8494,149.2311,383.4,"2014-02-13",400,100,"D",801000
"New South Wales",-31,149,-30.5136,148.6107,324.9,"2016-03-19",1254,100,"N",801000
"New South Wales",-31,149,-30.9351,148.5109,367.3,"2009-03-26",411,100,"D",801000
"New South Wales",-31,149,-31.1348,149.1046,349,"2005-05-14",12,95,"D",801000
"New South Wales",-31,149,-31.0489,149.4382,350,"2014-02-02",0,93,"D",801000
"New South Wales",-31,149,-31.4734,149.2495,343.9,"2011-06-09",6,93,"D",801000
"New South Wales",-31,149,-31.2404,148.9282,414.2,"2013-01-14",0,100,"D",801000
"New South Wales",-31,149,-31.1308,149.1078,360.3,"2003-04-21",25,94,"D",801000
"New South Wales",-31,149,-30.6623,149.4562,366.2,"2015-03-05",25,94,"D",801000
"New South Wales",-31,149,-30.6813,149.3926,364.3,"2015-03-09",0,100,"D",801000
"New South Wales",-31,149,-31.4808,149.246,344.6,"2011-06-30",24,94,"D",801000
"New South Wales",-31,149,-31.0865,149.4766,420.8,"2014-02-01",336,100,"D",801000
"New South Wales",-31,149,-30.9447,149.1148,338.9,"2009-08-15",0,91,"D",801000
"New South Wales",-31,149,-30.9757,148.5896,365.7,"2017-04-09",37,100,"D",801000
"New South Wales",-36,148,-35.6525,147.7208,342.6,"2019-04-24",32,93,"D",801000
"New South Wales",-36,149,-35.7341,148.6537,345,"2007-02-07",51,91,"D",801000
"New South Wales",-36,149,-36.042,149.0501,367.4,"2014-02-03",44,100,"D",801000
"New South Wales",-36,149,-36.2075,149.118,338.8,"2010-10-07",405,91,"D",801000
"New South Wales",-36,149,-36.098,149.1319,342,"2013-05-18",442,91,"D",801000
"New South Wales",-35,144,-35.3259,144.265,356.3,"2008-01-06",20,97,"D",801000
"New South Wales",-35,145,-35.3803,145.4832,344.3,"2011-02-28",405,91,"D",801000
"New South Wales",-35,145,-34.6043,144.7219,350.3,"2014-05-26",45,96,"D",801000
"New South Wales",-35,146,-34.9776,145.9765,343.9,"2010-09-03",418,93,"D",801000
"New South Wales",-35,146,-34.5408,145.518,361.2,"2017-03-05",7,100,"D",801000
"New South Wales",-35,146,-34.7066,146.0719,375.6,"2011-03-04",341,100,"D",801000
"New South Wales",-35,146,-34.5941,146.162,345.1,"2018-05-03",58,93,"D",801000
"New South Wales",-35,147,-35.224,147.0105,339.5,"2013-05-11",20,91,"D",801000
"New South Wales",-35,147,-35.4092,147.2806,353.7,"2013-05-12",341,97,"D",801000
"New South Wales",-35,147,-35.3603,146.6597,356.8,"2006-04-05",350,93,"D",801000
"New South Wales",-35,147,-35.1595,146.8884,342.6,"2012-05-01",14,93,"D",801000
"New South Wales",-35,147,-35.2317,147.2652,341.8,"2011-03-30",1,92,"D",801000
"New South Wales",-35,147,-34.9936,146.8731,348.9,"2006-06-01",345,95,"D",801000
"New South Wales",-35,147,-34.5314,146.6426,375.3,"2000-12-20",103,100,"D",801000
"New South Wales",-35,147,-34.574,147.4185,380.6,"2017-04-07",50,100,"D",801000
"New South Wales",-35,147,-34.7119,147.45,356.9,"2006-04-10",408,98,"D",801000
"New South Wales",-35,147,-34.7798,147.2707,341.1,"2004-06-06",326,92,"D",801000
"New South Wales",-35,147,-35.3211,146.5406,354,"2014-03-03",347,96,"D",801000
"New South Wales",-35,147,-34.5893,146.9642,342.2,"2006-05-19",1,93,"D",801000
"New South Wales",-35,147,-35.356,146.8698,349,"2014-04-02",359,94,"D",801000
"New South Wales",-35,147,-35.123,146.6288,339.4,"2012-04-06",19,91,"D",801000
"New South Wales",-35,147,-34.726,147.0621,338.4,"2011-05-07",341,91,"D",801000
"New South Wales",-35,147,-35.4897,146.8064,352.9,"2018-03-12",359,96,"D",801000
"New South Wales",-35,148,-35.4741,147.6458,339.4,"2014-04-14",8,91,"D",801000
"New South Wales",-35,148,-35.2664,148.4691,347.5,"2001-03-27",6,95,"D",801000
"New South Wales",-35,148,-35.1567,148.4387,342.6,"2015-04-13",32,92,"D",801000
"New South Wales",-35,148,-35.25,148.4685,342.1,"2009-05-23",27,93,"D",801000
"New South Wales",-35,148,-35.0395,148.3517,342.7,"2017-05-22",20,93,"D",801000
"New South Wales",-35,148,-35.0748,148.2473,426.4,"2013-04-04",2,100,"D",801000
"New South Wales",-35,148,-35.0778,148.2419,362.4,"2013-04-30",38,100,"D",801000
"New South Wales",-35,148,-35.4507,148.1066,342.9,"2013-05-09",32,93,"D",801000
"New South Wales",-35,148,-35.1766,148.4356,345.9,"2016-05-03",20,94,"D",801000
"New South Wales",-35,148,-34.6445,147.5827,380.9,"2018-04-09",8,100,"D",801000
"New South Wales",-35,148,-35.4455,148.0425,347.2,"2001-05-21",11,95,"D",801000
"New South Wales",-35,148,-35.1062,147.5585,350,"2006-03-11",356,93,"D",801000
"New South Wales",-34,143,-34.1,143.1807,408.5,"2006-02-05",408,100,"D",801000
"New South Wales",-35,148,-34.5726,147.7619,376.7,"2011-05-22",19,100,"D",801000
"New South Wales",-35,148,-35.2813,148.4526,345.6,"2002-05-31",9,94,"D",801000
"New South Wales",-35,148,-34.5571,147.5813,370.7,"2011-03-02",353,100,"D",801000
"New South Wales",-35,148,-35.2632,148.3837,339.9,"2011-04-06",7,92,"D",801000
"New South Wales",-35,149,-35.127,148.601,341.9,"2016-05-24",39,93,"D",801000
